AP-RES,2018-07-29 15:06:26,52.48,-1.8945,Client,5c:51:81:d4:64:0d,Samsung Electronics Co.Ltd,O2 Wifi
PR-REQ,2018-07-29 15:06:26,52.48,-1.8945,Client,36:23:5e:a9:b4:92,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:06:26,52.48,-1.8945,Client,36:23:5e:a9:b4:92,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:06:26,52.48,-1.8945,Client,84:c7:ea:67:f1:f6,Sony Mobile Communications Ab,Broadcast
AP-RES,2018-07-29 15:06:26,52.48,-1.8945,Client,84:c7:ea:67:f1:f6,Sony Mobile Communications Ab,Hidden SSID
PR-REQ,2018-07-29 15:06:27,52.48,-1.8945,Client,4a:b9:c8:24:37:2f,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:06:27,52.48,-1.8945,Client,4a:b9:c8:24:37:2f,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:06:27,52.48,-1.8945,Client,94:7b:e7:f2:54:1a,Samsung Electronics Co.Ltd,Broadcast
AP-RES,2018-07-29 15:06:27,52.48,-1.8945,Client,94:7b:e7:f2:54:1a,Samsung Electronics Co.Ltd,Hidden SSID
PR-REQ,2018-07-29 15:06:27,52.48,-1.8945,Client,44:d4:e0:40:87:77,Sony Mobile Communications Ab,Broadcast
AP-RES,2018-07-29 15:06:27,52.48,-1.8945,Client,44:d4:e0:40:87:77,Sony Mobile Communications Ab,Hidden SSID
PR-REQ,2018-07-29 15:06:27,52.48,-1.8945,Client,6e:1e:e2:15:5d:72,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:06:27,52.48,-1.8945,Client,6e:1e:e2:15:5d:72,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:06:27,52.48,-1.8945,Client,c4:3a:be:ec:ec:24,Sony Mobile Communications Ab,TALKTALK1BC1A0
AP-RES,2018-07-29 15:06:27,52.48,-1.8945,Client,c4:3a:be:ec:ec:24,Sony Mobile Communications Ab,TALKTALK1BC1A0
PR-REQ,2018-07-29 15:06:27,52.48,-1.8945,Client,c4:3a:be:ec:ec:24,Sony Mobile Communications Ab,Broadcast
AP-RES,2018-07-29 15:06:27,52.48,-1.8945,Client,c4:3a:be:ec:ec:24,Sony Mobile Communications Ab,Hidden SSID
PR-REQ,2018-07-29 15:06:34,52.48,-1.8942,Client,f0:d1:a9:8e:be:0a,Apple Inc.,Broadcast
AP-RES,2018-07-29 15:06:34,52.48,-1.8942,Client,f0:d1:a9:8e:be:0a,Apple Inc.,Hidden SSID
AP-BEC,2018-07-29 15:06:35,52.48,-1.8942,BSSID,88:90:8d:34:8d:72,Cisco Systems Inc,McDonald's Free WiFi
PR-REQ,2018-07-29 15:06:36,52.48,-1.8942,Client,00:30:18:ab:c5:27,Jetway Information Co. Ltd.,WPAPBCCTV
AP-RES,2018-07-29 15:06:36,52.48,-1.8942,Client,00:30:18:ab:c5:27,Jetway Information Co. Ltd.,WPAPBCCTV
PR-REQ,2018-07-29 15:06:36,52.48,-1.8942,Client,54:4e:90:27:d6:07,Apple Inc.,McDonald's Free WiFi
AP-RES,2018-07-29 15:06:36,52.48,-1.8942,Client,54:4e:90:27:d6:07,Apple Inc.,McDonald's Free WiFi
PR-REQ,2018-07-29 15:06:36,52.48,-1.8942,Client,5e:28:ed:b1:38:93,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:06:36,52.48,-1.8942,Client,5e:28:ed:b1:38:93,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:06:36,52.48,-1.8942,Client,94:94:26:e4:db:20,Apple Inc.,McDonald's Free WiFi
AP-RES,2018-07-29 15:06:36,52.48,-1.8942,Client,94:94:26:e4:db:20,Apple Inc.,McDonald's Free WiFi
PR-REQ,2018-07-29 15:06:38,52.48,-1.8942,Client,b4:f7:a1:de:b9:d7,Lg Electronics (Mobile Communications),Broadcast
AP-RES,2018-07-29 15:06:38,52.48,-1.8942,Client,b4:f7:a1:de:b9:d7,Lg Electronics (Mobile Communications),Hidden SSID
PR-REQ,2018-07-29 15:06:39,52.48,-1.8942,Client,34:bb:1f:d5:1b:0e,Blackberry Rts,vIrginmedia
AP-RES,2018-07-29 15:06:39,52.48,-1.8942,Client,34:bb:1f:d5:1b:0e,Blackberry Rts,vIrginmedia
PR-REQ,2018-07-29 15:06:39,52.48,-1.8942,Client,3c:cd:5d:54:97:28,Huawei Technologies Co.Ltd,Broadcast
AP-RES,2018-07-29 15:06:39,52.48,-1.8942,Client,3c:cd:5d:54:97:28,Huawei Technologies Co.Ltd,Hidden SSID
PR-REQ,2018-07-29 15:06:40,52.4799,-1.8942,Client,3c:cd:5d:54:97:28,Huawei Technologies Co.Ltd,Broadcast
AP-RES,2018-07-29 15:06:40,52.4799,-1.8942,Client,3c:cd:5d:54:97:28,Huawei Technologies Co.Ltd,Hidden SSID
PR-REQ,2018-07-29 15:06:40,52.4799,-1.8941,Client,ba:2e:96:f5:85:57,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:06:40,52.4799,-1.8941,Client,ba:2e:96:f5:85:57,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:06:45,52.4797,-1.894,Client,0e:24:27:e5:55:e2,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:06:45,52.4797,-1.894,Client,0e:24:27:e5:55:e2,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:06:45,52.4797,-1.894,Client,4c:66:41:a4:6c:03,Samsung Electro-Mechanics(Thailand),contractors
AP-RES,2018-07-29 15:06:45,52.4797,-1.894,Client,4c:66:41:a4:6c:03,Samsung Electro-Mechanics(Thailand),contractors
PR-REQ,2018-07-29 15:06:45,52.4797,-1.894,Client,8e:79:e5:e3:5a:b4,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:06:45,52.4797,-1.894,Client,8e:79:e5:e3:5a:b4,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:06:45,52.4797,-1.894,Client,66:1c:f9:82:c9:4f,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:06:45,52.4797,-1.894,Client,66:1c:f9:82:c9:4f,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:06:46,52.4797,-1.894,Client,4c:66:41:c1:c1:1e,Samsung Electro-Mechanics(Thailand),Broadcast
AP-RES,2018-07-29 15:06:46,52.4797,-1.894,Client,4c:66:41:c1:c1:1e,Samsung Electro-Mechanics(Thailand),Hidden SSID
AP-BEC,2018-07-29 15:06:47,52.4797,-1.894,BSSID,20:4c:9e:0a:ce:62,Cisco Systems Inc,McDonald's Free WiFi
PR-REQ,2018-07-29 15:06:48,52.4797,-1.894,Client,92:26:3d:cf:c0:bb,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:06:48,52.4797,-1.894,Client,92:26:3d:cf:c0:bb,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:06:49,52.4797,-1.894,Client,06:64:56:3a:02:72,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:06:49,52.4797,-1.894,Client,06:64:56:3a:02:72,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:06:49,52.4797,-1.894,Client,2a:90:69:6a:2f:bd,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:06:49,52.4797,-1.894,Client,2a:90:69:6a:2f:bd,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:06:56,52.4799,-1.894,Client,ac:37:43:0d:0b:28,Htc Corporation,Broadcast
AP-RES,2018-07-29 15:06:56,52.4799,-1.894,Client,ac:37:43:0d:0b:28,Htc Corporation,Hidden SSID
PR-REQ,2018-07-29 15:06:57,52.4799,-1.894,Client,30:07:4d:69:ae:5c,Samsung Electro-Mechanics(Thailand),Broadcast
AP-RES,2018-07-29 15:06:57,52.4799,-1.894,Client,30:07:4d:69:ae:5c,Samsung Electro-Mechanics(Thailand),Hidden SSID
PR-REQ,2018-07-29 15:06:58,52.4799,-1.894,Client,dc:78:34:16:ad:8b,Logicom Sa,Broadcast
AP-RES,2018-07-29 15:06:58,52.4799,-1.894,Client,dc:78:34:16:ad:8b,Logicom Sa,Hidden SSID
PR-REQ,2018-07-29 15:06:59,52.4799,-1.894,Client,dc:78:34:16:ad:8b,Logicom Sa,Broadcast
AP-RES,2018-07-29 15:06:59,52.4799,-1.894,Client,dc:78:34:16:ad:8b,Logicom Sa,Hidden SSID
PR-REQ,2018-07-29 15:07:05,52.4801,-1.8941,Client,dc:78:34:16:ad:8b,Logicom Sa,Broadcast
AP-RES,2018-07-29 15:07:05,52.4801,-1.8941,Client,dc:78:34:16:ad:8b,Logicom Sa,Hidden SSID
AP-BEC,2018-07-29 15:07:06,52.4801,-1.8941,BSSID,30:46:9a:07:54:0b,Netgear,wifi
AP-BEC,2018-07-29 15:07:06,52.4801,-1.8941,BSSID,00:1d:aa:68:e3:89,Draytek Corp.,BDR PHONES
PR-REQ,2018-07-29 15:07:07,52.4801,-1.8941,Client,08:78:08:e4:17:ea,Samsung Electronics Co.Ltd,_Bham Free WiFi
AP-RES,2018-07-29 15:07:07,52.4801,-1.8941,Client,08:78:08:e4:17:ea,Samsung Electronics Co.Ltd,_Bham Free WiFi
PR-REQ,2018-07-29 15:07:08,52.4801,-1.8941,Client,3c:dc:bc:36:5c:6c,Samsung Electronics Co.Ltd,Wifi Extra
AP-RES,2018-07-29 15:07:08,52.4801,-1.8941,Client,3c:dc:bc:36:5c:6c,Samsung Electronics Co.Ltd,Wifi Extra
PR-REQ,2018-07-29 15:07:08,52.4801,-1.8941,Client,3c:dc:bc:36:5c:6c,Samsung Electronics Co.Ltd,O2 Wifi
AP-RES,2018-07-29 15:07:08,52.4801,-1.8941,Client,3c:dc:bc:36:5c:6c,Samsung Electronics Co.Ltd,O2 Wifi
PR-REQ,2018-07-29 15:07:15,52.4801,-1.8941,Client,b4:c0:f5:2c:1d:0f,Shenzhen Tinno Mobile Technology Corp.,Broadcast
AP-RES,2018-07-29 15:07:15,52.4801,-1.8941,Client,b4:c0:f5:2c:1d:0f,Shenzhen Tinno Mobile Technology Corp.,Hidden SSID
PR-REQ,2018-07-29 15:07:16,52.4801,-1.8941,Client,16:bc:2f:3c:97:f3,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:07:16,52.4801,-1.8941,Client,16:bc:2f:3c:97:f3,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:07:17,52.4801,-1.8941,Client,0a:e1:d1:b1:f7:af,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:07:17,52.4801,-1.8941,Client,0a:e1:d1:b1:f7:af,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:07:18,52.4801,-1.8941,Client,7a:2f:fa:d6:12:77,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:07:18,52.4801,-1.8941,Client,7a:2f:fa:d6:12:77,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:07:18,52.4801,-1.8941,Client,4c:66:41:c1:c1:1e,Samsung Electro-Mechanics(Thailand),Broadcast
AP-RES,2018-07-29 15:07:18,52.4801,-1.8941,Client,4c:66:41:c1:c1:1e,Samsung Electro-Mechanics(Thailand),Hidden SSID
PR-REQ,2018-07-29 15:07:18,52.4801,-1.8941,Client,c6:59:d7:cd:93:0b,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:07:18,52.4801,-1.8941,Client,c6:59:d7:cd:93:0b,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:07:26,52.48,-1.8941,Client,8a:f0:cf:4b:d7:2a,Unknown Vendor,Apple Setup
AP-RES,2018-07-29 15:07:26,52.48,-1.8941,Client,8a:f0:cf:4b:d7:2a,Unknown Vendor,Apple Setup
PR-REQ,2018-07-29 15:07:26,52.48,-1.8941,Client,8a:f0:cf:4b:d7:2a,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:07:26,52.48,-1.8941,Client,8a:f0:cf:4b:d7:2a,Unknown Vendor,Hidden SSID
AP-BEC,2018-07-29 15:07:26,52.48,-1.8941,BSSID,04:f0:21:11:02:22,Compex Systems Pte Ltd,nationalexpress - wifi
PR-REQ,2018-07-29 15:07:27,52.48,-1.8941,Client,30:07:4d:69:ae:5c,Samsung Electro-Mechanics(Thailand),Broadcast
AP-RES,2018-07-29 15:07:27,52.48,-1.8941,Client,30:07:4d:69:ae:5c,Samsung Electro-Mechanics(Thailand),Hidden SSID
PR-REQ,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,airtel
AP-RES,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,airtel
PR-REQ,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,ssid MirascreenDFE519B9
AP-RES,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,ssid MirascreenDFE519B9
PR-REQ,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,mirascreen
AP-RES,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,mirascreen
PR-REQ,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,Mirascreen
AP-RES,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,Mirascreen
PR-REQ,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,miracast
AP-RES,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,miracast
PR-REQ,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,dubai airport
AP-RES,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,dubai airport
PR-REQ,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,Broadcast
AP-RES,2018-07-29 15:07:29,52.48,-1.8941,Client,ac:c3:3a:73:16:63,Samsung Electronics Co.Ltd,Hidden SSID
AP-BEC,2018-07-29 15:07:29,52.48,-1.8941,BSSID,00:1d:aa:68:e3:88,Draytek Corp.,Cash-Generator
PR-REQ,2018-07-29 15:07:35,52.4799,-1.8943,Client,a2:6a:52:4b:51:b0,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:07:35,52.4799,-1.8943,Client,a2:6a:52:4b:51:b0,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:07:35,52.4799,-1.8943,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
AP-RES,2018-07-29 15:07:35,52.4799,-1.8943,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
PR-REQ,2018-07-29 15:07:35,52.4799,-1.8943,Client,84:c7:ea:67:f1:f6,Sony Mobile Communications Ab,EE Demo
AP-RES,2018-07-29 15:07:35,52.4799,-1.8943,Client,84:c7:ea:67:f1:f6,Sony Mobile Communications Ab,EE Demo
PR-REQ,2018-07-29 15:07:35,52.4799,-1.8943,Client,84:c7:ea:67:f1:f6,Sony Mobile Communications Ab,Broadcast
AP-RES,2018-07-29 15:07:35,52.4799,-1.8943,Client,84:c7:ea:67:f1:f6,Sony Mobile Communications Ab,Hidden SSID
PR-REQ,2018-07-29 15:07:36,52.4799,-1.8943,Client,84:c7:ea:67:f1:f6,Sony Mobile Communications Ab,EE Demo
AP-RES,2018-07-29 15:07:36,52.4799,-1.8943,Client,84:c7:ea:67:f1:f6,Sony Mobile Communications Ab,EE Demo
PR-REQ,2018-07-29 15:07:36,52.4799,-1.8943,Client,84:c7:ea:67:f1:f6,Sony Mobile Communications Ab,Broadcast
AP-RES,2018-07-29 15:07:36,52.4799,-1.8943,Client,84:c7:ea:67:f1:f6,Sony Mobile Communications Ab,Hidden SSID
PR-REQ,2018-07-29 15:07:38,52.4799,-1.8943,Client,8c:f5:a3:f9:81:0e,Samsung Electro-Mechanics(Thailand),Broadcast
AP-RES,2018-07-29 15:07:38,52.4799,-1.8943,Client,8c:f5:a3:f9:81:0e,Samsung Electro-Mechanics(Thailand),Hidden SSID
PR-REQ,2018-07-29 15:07:38,52.4799,-1.8943,Client,3c:cd:5d:54:97:28,Huawei Technologies Co.Ltd,Broadcast
AP-RES,2018-07-29 15:07:38,52.4799,-1.8943,Client,3c:cd:5d:54:97:28,Huawei Technologies Co.Ltd,Hidden SSID
PR-REQ,2018-07-29 15:07:38,52.4799,-1.8943,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
AP-RES,2018-07-29 15:07:38,52.4799,-1.8943,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
PR-REQ,2018-07-29 15:07:39,52.4799,-1.8943,Client,3c:cd:5d:54:97:28,Huawei Technologies Co.Ltd,Broadcast
AP-RES,2018-07-29 15:07:39,52.4799,-1.8943,Client,3c:cd:5d:54:97:28,Huawei Technologies Co.Ltd,Hidden SSID
PR-REQ,2018-07-29 15:07:39,52.4799,-1.8943,Client,dc:78:34:16:ad:8b,Logicom Sa,Broadcast
AP-RES,2018-07-29 15:07:39,52.4799,-1.8943,Client,dc:78:34:16:ad:8b,Logicom Sa,Hidden SSID
PR-REQ,2018-07-29 15:07:47,52.4802,-1.8941,Client,04:d6:aa:e7:20:29,Samsung Electro-Mechanics(Thailand),Broadcast
AP-RES,2018-07-29 15:07:47,52.4802,-1.8941,Client,04:d6:aa:e7:20:29,Samsung Electro-Mechanics(Thailand),Hidden SSID
PR-REQ,2018-07-29 15:07:47,52.4802,-1.8941,Client,40:40:a7:53:63:d3,Sony Mobile Communications Ab,Broadcast
AP-RES,2018-07-29 15:07:47,52.4802,-1.8941,Client,40:40:a7:53:63:d3,Sony Mobile Communications Ab,Hidden SSID
PR-REQ,2018-07-29 15:07:48,52.4802,-1.8941,Client,40:40:a7:53:63:d3,Sony Mobile Communications Ab,Broadcast
AP-RES,2018-07-29 15:07:48,52.4802,-1.8941,Client,40:40:a7:53:63:d3,Sony Mobile Communications Ab,Hidden SSID
PR-REQ,2018-07-29 15:07:48,52.4802,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
AP-RES,2018-07-29 15:07:48,52.4802,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
PR-REQ,2018-07-29 15:07:48,52.4802,-1.8941,Client,d0:b1:28:26:90:05,Samsung Electronics Co.Ltd,Bbox-C39B9B1D
AP-RES,2018-07-29 15:07:48,52.4802,-1.8941,Client,d0:b1:28:26:90:05,Samsung Electronics Co.Ltd,Bbox-C39B9B1D
PR-REQ,2018-07-29 15:07:48,52.4802,-1.8941,Client,d0:b1:28:26:90:05,Samsung Electronics Co.Ltd,FREEBOX AMINATA
AP-RES,2018-07-29 15:07:48,52.4802,-1.8941,Client,d0:b1:28:26:90:05,Samsung Electronics Co.Ltd,FREEBOX AMINATA
PR-REQ,2018-07-29 15:07:49,52.4802,-1.8941,Client,d0:b1:28:26:90:05,Samsung Electronics Co.Ltd,Broadcast
AP-RES,2018-07-29 15:07:49,52.4802,-1.8941,Client,d0:b1:28:26:90:05,Samsung Electronics Co.Ltd,Hidden SSID
PR-REQ,2018-07-29 15:07:49,52.4802,-1.8941,Client,d0:b1:28:26:90:05,Samsung Electronics Co.Ltd,ehpad2010
AP-RES,2018-07-29 15:07:49,52.4802,-1.8941,Client,d0:b1:28:26:90:05,Samsung Electronics Co.Ltd,ehpad2010
PR-REQ,2018-07-29 15:07:49,52.4802,-1.8941,Client,d0:b1:28:26:90:05,Samsung Electronics Co.Ltd,Bbox-C39B9B1D
AP-RES,2018-07-29 15:07:49,52.4802,-1.8941,Client,d0:b1:28:26:90:05,Samsung Electronics Co.Ltd,Bbox-C39B9B1D
PR-REQ,2018-07-29 15:07:49,52.4802,-1.8941,Client,a2:61:94:99:d0:e6,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:07:49,52.4802,-1.8941,Client,a2:61:94:99:d0:e6,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:07:49,52.4802,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
AP-RES,2018-07-29 15:07:49,52.4802,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
PR-REQ,2018-07-29 15:07:49,52.4802,-1.8941,Client,42:e2:34:68:cf:0b,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:07:49,52.4802,-1.8941,Client,42:e2:34:68:cf:0b,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:07:55,52.4803,-1.8941,Client,a2:61:94:99:d0:e6,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:07:55,52.4803,-1.8941,Client,a2:61:94:99:d0:e6,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:07:55,52.4803,-1.8941,Client,12:72:14:24:f7:f7,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:07:55,52.4803,-1.8941,Client,12:72:14:24:f7:f7,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:07:56,52.4803,-1.8941,Client,d6:45:8f:0a:a3:eb,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:07:56,52.4803,-1.8941,Client,d6:45:8f:0a:a3:eb,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:07:56,52.4803,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
AP-RES,2018-07-29 15:07:56,52.4803,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
PR-REQ,2018-07-29 15:07:57,52.4803,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
AP-RES,2018-07-29 15:07:57,52.4803,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
AP-BEC,2018-07-29 15:07:57,52.4803,-1.8941,BSSID,e0:b9:e5:e6:2d:71,Technicolor,TNCAPE62D71
PR-REQ,2018-07-29 15:07:58,52.4803,-1.8941,Client,68:5a:cf:fa:67:41,Samsung Electronics Co.Ltd,Wifi Extra
AP-RES,2018-07-29 15:07:58,52.4803,-1.8941,Client,68:5a:cf:fa:67:41,Samsung Electronics Co.Ltd,Wifi Extra
PR-REQ,2018-07-29 15:07:58,52.4803,-1.8941,Client,68:5a:cf:fa:67:41,Samsung Electronics Co.Ltd,O2 Wifi
AP-RES,2018-07-29 15:07:58,52.4803,-1.8941,Client,68:5a:cf:fa:67:41,Samsung Electronics Co.Ltd,O2 Wifi
PR-REQ,2018-07-29 15:07:58,52.4803,-1.8941,Client,68:5a:cf:fa:67:41,Samsung Electronics Co.Ltd,O2 Wifi.1x
AP-RES,2018-07-29 15:07:58,52.4803,-1.8941,Client,68:5a:cf:fa:67:41,Samsung Electronics Co.Ltd,O2 Wifi.1x
PR-REQ,2018-07-29 15:07:58,52.4803,-1.8941,Client,68:5a:cf:fa:67:41,Samsung Electronics Co.Ltd,Wifi+
AP-RES,2018-07-29 15:07:58,52.4803,-1.8941,Client,68:5a:cf:fa:67:41,Samsung Electronics Co.Ltd,Wifi+
PR-REQ,2018-07-29 15:07:58,52.4803,-1.8941,Client,0c:b3:19:10:fc:af,Samsung Electronics Co.Ltd,kzmtsjdq
AP-RES,2018-07-29 15:07:58,52.4803,-1.8941,Client,0c:b3:19:10:fc:af,Samsung Electronics Co.Ltd,kzmtsjdq
PR-REQ,2018-07-29 15:07:58,52.4803,-1.8941,Client,9e:41:e9:54:e8:03,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:07:58,52.4803,-1.8941,Client,9e:41:e9:54:e8:03,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:07:58,52.4803,-1.8941,Client,60:f1:89:87:e4:6a,Murata Manufacturing Co. Ltd.,r956af9h
AP-RES,2018-07-29 15:07:58,52.4803,-1.8941,Client,60:f1:89:87:e4:6a,Murata Manufacturing Co. Ltd.,r956af9h
PR-REQ,2018-07-29 15:07:58,52.4803,-1.8941,Client,60:f1:89:87:e4:6a,Murata Manufacturing Co. Ltd.,Broadcast
AP-RES,2018-07-29 15:07:58,52.4803,-1.8941,Client,60:f1:89:87:e4:6a,Murata Manufacturing Co. Ltd.,Hidden SSID
PR-REQ,2018-07-29 15:07:58,52.4803,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
AP-RES,2018-07-29 15:07:58,52.4803,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
PR-REQ,2018-07-29 15:07:58,52.4803,-1.8941,Client,0c:b3:19:10:fc:af,Samsung Electronics Co.Ltd,ali maiga
AP-RES,2018-07-29 15:07:58,52.4803,-1.8941,Client,0c:b3:19:10:fc:af,Samsung Electronics Co.Ltd,ali maiga
PR-REQ,2018-07-29 15:07:58,52.4803,-1.8941,Client,0c:b3:19:10:fc:af,Samsung Electronics Co.Ltd,ousme
AP-RES,2018-07-29 15:07:58,52.4803,-1.8941,Client,0c:b3:19:10:fc:af,Samsung Electronics Co.Ltd,ousme
PR-REQ,2018-07-29 15:07:59,52.4803,-1.8941,Client,ac:af:b9:95:54:6c,Samsung Electronics Co.Ltd,Broadcast
AP-RES,2018-07-29 15:07:59,52.4803,-1.8941,Client,ac:af:b9:95:54:6c,Samsung Electronics Co.Ltd,Hidden SSID
PR-REQ,2018-07-29 15:07:59,52.4803,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
AP-RES,2018-07-29 15:07:59,52.4803,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
PR-REQ,2018-07-29 15:07:59,52.4803,-1.8941,Client,16:e0:5d:80:05:f6,Unknown Vendor,Staff
AP-RES,2018-07-29 15:07:59,52.4803,-1.8941,Client,16:e0:5d:80:05:f6,Unknown Vendor,Staff
PR-REQ,2018-07-29 15:08:05,52.4803,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
AP-RES,2018-07-29 15:08:05,52.4803,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
PR-REQ,2018-07-29 15:08:05,52.4803,-1.8941,Client,ac:af:b9:95:54:6c,Samsung Electronics Co.Ltd,Broadcast
AP-RES,2018-07-29 15:08:05,52.4803,-1.8941,Client,ac:af:b9:95:54:6c,Samsung Electronics Co.Ltd,Hidden SSID
PR-REQ,2018-07-29 15:08:06,52.4803,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
AP-RES,2018-07-29 15:08:06,52.4803,-1.8941,Client,48:ee:0c:ec:59:3e,D-Link International,WPAWACCTV
PR-REQ,2018-07-29 15:08:06,52.4803,-1.8941,Client,5e:d0:0c:d2:83:94,Unknown Vendor,Broadcast
AP-RES,2018-07-29 15:08:06,52.4803,-1.8941,Client,5e:d0:0c:d2:83:94,Unknown Vendor,Hidden SSID
PR-REQ,2018-07-29 15:08:06,52.4803,-1.8941,Client,dc:78:34:16:ad:8b,Logicom Sa,Broadcast
AP-RES,2018-07-29 15:08:06,52.4803,-1.8941,Client,dc:78:34:16:ad:8b,Logicom Sa,Hidden SSID
PR-REQ,2018-07-29 15:08:07,52.4803,-1.8941,Client,dc:78:34:16:ad:8b,Logicom Sa,Broadcast
AP-RES,2018-07-29 15:08:07,52.4803,-1.8941,Client,dc:78:34:16:ad:8b,Logicom Sa,Hidden SSID
